space,7_-,5,start
space,7_-,5,fine-grained.preprocess.size,1958440
space,7_-,5,fine-grained.preprocess.time,119370
space,7_-,5,fine-grained.preprocess.number,7142 
space,7_-,5,fine-grained.preprocess.time_p,119079.0
space,7_-,5,fine-grained.mine.size,5872
space,7_-,5,fine-grained.mine.time,86352
space,7_-,5,boost,0.05
space,7_-,5,boost.functions.count,3
space,7_-,5,boost.includes,-sampler-include-method=pqlimits -sampler-include-method=secoramp -sampler-include-method=sgramp2n
space,7_-,5,boost.preprocess.size,303960
space,7_-,5,boost.preprocess.time,1265
space,7_-,5,boost.preprocess.number,244 
space,7_-,5,boost.preprocess.time_p,1117.0
space,7_-,5,boost.mine.size,5812
space,7_-,5,boost.mine.time,1553
space,7_-,5,theta,0.322375
space,7_-,5,prune.functions.count,59
space,7_-,5,prune.includes,-sampler-include-method=Get1Real -sampler-include-method=GetInt -sampler-include-method=GetKeyword -sampler-include-method=GetReal -sampler-include-method=GetUName -sampler-include-method=InKWords -sampler-include-method=InUNames -sampler-include-method=InserUN -sampler-include-method=TapeGet -sampler-include-method=adddef -sampler-include-method=addscan -sampler-include-method=adremdef -sampler-include-method=ampunit -sampler-include-method=ampval -sampler-include-method=elemdef -sampler-include-method=emsginit -sampler-include-method=extremes -sampler-include-method=fixgramp -sampler-include-method=fixgrpha -sampler-include-method=fixport -sampler-include-method=fixselem -sampler-include-method=fixsgrel -sampler-include-method=fixsgrid -sampler-include-method=floatsup -sampler-include-method=geomspec -sampler-include-method=grampexc -sampler-include-method=greldef -sampler-include-method=grexcdef -sampler-include-method=grgeodef -sampler-include-method=griddef1 -sampler-include-method=groupdef -sampler-include-method=grphaexc -sampler-include-method=grwrite -sampler-include-method=isletter -sampler-include-method=kwdsinit -sampler-include-method=lenunit -sampler-include-method=main -sampler-include-method=moseinit -sampler-include-method=nodecoor -sampler-include-method=nodedef -sampler-include-method=nomefile -sampler-include-method=polspec -sampler-include-method=portspec -sampler-include-method=pqlimits -sampler-include-method=prnfile -sampler-include-method=readfil3 -sampler-include-method=recspec -sampler-include-method=remdef -sampler-include-method=secoramp -sampler-include-method=sgramp2n -sampler-include-method=simamp -sampler-include-method=simgroup -sampler-include-method=simpha -sampler-include-method=simpol -sampler-include-method=sinelem -sampler-include-method=squgrdef -sampler-include-method=unaminit -sampler-include-method=unifamp -sampler-include-method=unifpha
space,7_-,5,prune.preprocess.size,1707908
space,7_-,5,prune.preprocess.time,39004
space,7_-,5,prune.preprocess.number,3758 
space,7_-,5,prune.preprocess.time_p,38791.0
space,7_-,5,prune.mine.size,5844
space,7_-,5,prune.mine.time,62357
space,7_-,5,boost.profile.time,10082
space,7_-,5,boost.profile.size,8786
# /home/sunzzq2/Data/IResearch/Automated_Bug_Isolation/Twopass_heavy/Subjects/space/versions/v7/v7_b.sites
space,7_-,5,boost.profile.number,6860
space,7_-,5,prune.profile.time,46749
space,7_-,5,prune.profile.size,266751
# /home/sunzzq2/Data/IResearch/Automated_Bug_Isolation/Twopass_heavy/Subjects/space/versions/v7/v7_p.sites
space,7_-,5,prune.profile.number,213332
space,7_-,5,prune-minus-boost.profile.time,43531
space,7_-,5,prune-minus-boost.profile.size,236068
# /home/sunzzq2/Data/IResearch/Automated_Bug_Isolation/Twopass_heavy/Subjects/space/versions/v7/v7_pmb.sites
space,7_-,5,prune-minus-boost.profile.number,188202
space,7_-,5,end
