space,28_-,1,start
space,28_-,1,coarse-grained.profile.time,8227
space,28_-,1,coarse-grained.profile.size,526
# /home/sunzzq2/Data/IResearch/Automated_Bug_Isolation/Twopass_heavy/Subjects/space/versions/v28/v28_c.sites
space,28_-,1,coarse-grained.profile.number,136
space,28_-,1,fine-grained.profile.time,73745
space,28_-,1,fine-grained.profile.size,567070
# /home/sunzzq2/Data/IResearch/Automated_Bug_Isolation/Twopass_heavy/Subjects/space/versions/v28/v28_f.sites
space,28_-,1,fine-grained.profile.number,459152
space,28_-,1,fine-grained.preprocess.size,1920016
space,28_-,1,fine-grained.preprocess.time,81021
space,28_-,1,fine-grained.preprocess.number,4238 
space,28_-,1,fine-grained.preprocess.time_p,80737.0
space,28_-,1,fine-grained.mine.size,5864
space,28_-,1,fine-grained.mine.time,23191
space,28_-,1,boost,0.05
space,28_-,1,boost.functions.count,6
space,28_-,1,boost.includes,-sampler-include-method=addscan -sampler-include-method=fixport -sampler-include-method=fixselem -sampler-include-method=fixsgrel -sampler-include-method=fixsgrid -sampler-include-method=simgroup
space,28_-,1,boost.preprocess.size,302084
space,28_-,1,boost.preprocess.time,1232
space,28_-,1,boost.preprocess.number,85 
space,28_-,1,boost.preprocess.time_p,1105.0
space,28_-,1,boost.mine.size,5848
space,28_-,1,boost.mine.time,1655
space,28_-,1,theta,0.557494
space,28_-,1,prune.functions.count,53
space,28_-,1,prune.includes,-sampler-include-method=Get1Real -sampler-include-method=GetInt -sampler-include-method=GetKeyword -sampler-include-method=GetReal -sampler-include-method=GetUName -sampler-include-method=InKWords -sampler-include-method=InUNames -sampler-include-method=InserUN -sampler-include-method=TapeGet -sampler-include-method=adddef -sampler-include-method=addscan -sampler-include-method=adremdef -sampler-include-method=ampunit -sampler-include-method=ampval -sampler-include-method=elemdef -sampler-include-method=emsginit -sampler-include-method=extsize -sampler-include-method=fixgramp -sampler-include-method=fixport -sampler-include-method=fixselem -sampler-include-method=fixsgrel -sampler-include-method=fixsgrid -sampler-include-method=floatsup -sampler-include-method=geomspec -sampler-include-method=grampexc -sampler-include-method=greldef -sampler-include-method=grexcdef -sampler-include-method=grgeodef -sampler-include-method=griddef1 -sampler-include-method=groupdef -sampler-include-method=grphaexc -sampler-include-method=isletter -sampler-include-method=kwdsinit -sampler-include-method=lenunit -sampler-include-method=main -sampler-include-method=moseinit -sampler-include-method=nodecoor -sampler-include-method=nodedef -sampler-include-method=nomefile -sampler-include-method=polspec -sampler-include-method=portspec -sampler-include-method=prnfile -sampler-include-method=readfil3 -sampler-include-method=recgrdef -sampler-include-method=recspec -sampler-include-method=remdef -sampler-include-method=simamp -sampler-include-method=simgroup -sampler-include-method=sinelem -sampler-include-method=squgrdef -sampler-include-method=unaminit -sampler-include-method=unifamp -sampler-include-method=unifpha
space,28_-,1,prune.preprocess.size,1639820
space,28_-,1,prune.preprocess.time,33717
space,28_-,1,prune.preprocess.number,3114 
space,28_-,1,prune.preprocess.time_p,33424.0
space,28_-,1,prune.mine.size,5792
space,28_-,1,prune.mine.time,18388
space,28_-,1,boost.profile.time,9362
space,28_-,1,boost.profile.size,7598
# /home/sunzzq2/Data/IResearch/Automated_Bug_Isolation/Twopass_heavy/Subjects/space/versions/v28/v28_b.sites
space,28_-,1,boost.profile.number,5798
space,28_-,1,prune.profile.time,40704
space,28_-,1,prune.profile.size,219177
# /home/sunzzq2/Data/IResearch/Automated_Bug_Isolation/Twopass_heavy/Subjects/space/versions/v28/v28_p.sites
space,28_-,1,prune.profile.number,174468
space,28_-,1,prune-minus-boost.profile.time,37025
space,28_-,1,prune-minus-boost.profile.size,187384
# /home/sunzzq2/Data/IResearch/Automated_Bug_Isolation/Twopass_heavy/Subjects/space/versions/v28/v28_pmb.sites
space,28_-,1,prune-minus-boost.profile.number,148510
space,28_-,1,end
