nanoxml,1_1,10,start
nanoxml,1_1,10,boost,0.05
nanoxml,1_1,10,boost.preprocess.size,60888
nanoxml,1_1,10,boost.preprocess.time,377
nanoxml,1_1,10,boost.preprocess.number,15
nanoxml,1_1,10,boost.preprocess.time_p,260.0
nanoxml,1_1,10,boost.mine.size,5860
nanoxml,1_1,10,boost.mine.time,1170
nanoxml,1_1,10,theta,0.552022
nanoxml,1_1,10,prune.preprocess.size,78452
nanoxml,1_1,10,prune.preprocess.time,500
nanoxml,1_1,10,prune.preprocess.number,71
nanoxml,1_1,10,prune.preprocess.time_p,394.0
nanoxml,1_1,10,prune.mine.size,5856
nanoxml,1_1,10,prune.mine.time,1148
nanoxml,1_1,10,coarse-grained.profile.time,58198
nanoxml,1_1,10,coarse-grained.profile.size,952
nanoxml,1_1,10,boost.profile.time,56844
nanoxml,1_1,10,boost.profile.size,952
nanoxml,1_1,10,prune-minus-boost.profile.time,60630
nanoxml,1_1,10,prune-minus-boost.profile.size,952
nanoxml,1_1,10,end
