3,105,5,start
3,105,5,raw.profile.time,19
3,105,5,coarse-grained.profile.time,309
3,105,5,coarse-grained.profile.number,1123
3,105,5,coarse-grained.profile.size,40
3,105,5,fine-grained.profile.time,810
3,105,5,fine-grained.profile.size,1304
3,105,5,fine-grained.profile.number,122358
3,105,5,fine-grained.preprocess.size,724736
3,105,5,fine-grained.preprocess.time,1798
3,105,5,fine-grained.preprocess.number,532
3,105,5,fine-grained.preprocess.time_p,1315.0
3,105,5,fine-grained.mine.size,65520
3,105,5,fine-grained.mine.time,1030
3,105,5,boost.includes,-sampler-include-method=-org.apache.commons.math.stat.regression.SimpleRegression--double-getSumSquaredErrors---
3,105,5,boost.profile.number,126
3,105,5,boost.profile.time,202
3,105,5,boost.profile.size,40
3,105,5,boost.preprocess.size,144240
3,105,5,boost.preprocess.time,607
3,105,5,boost.preprocess.number,23
3,105,5,boost.preprocess.time_p,88.0
3,105,5,boost.mine.size,19440
3,105,5,boost.mine.time,40
3,105,5,prune.theta,0.197160
3,105,5,prune.includes,-sampler-include-method=-org.apache.commons.math.stat.regression.SimpleRegression--double-getSumSquaredErrors--- -sampler-include-method=-org.apache.commons.math.stat.regression.SimpleRegression--void-addData-double,double--
3,105,5,prune.includes_diff,-sampler-include-method=-org.apache.commons.math.stat.regression.SimpleRegression--void-addData-double,double--
3,105,5,prune_s.profile.number,3734
3,105,5,prune_s.profile.time,515
3,105,5,prune_s.profile.size,76
3,105,5,prune.profile.number,3860
3,105,5,prune.profile.time,437
3,105,5,prune.profile.size,76
3,105,5,prune.preprocess.size,203824
3,105,5,prune.preprocess.time,844
3,105,5,prune.preprocess.number,532
3,105,5,prune.preprocess.time_p,375.0
3,105,5,prune.mine.size,66112
3,105,5,prune.mine.time,1084
3,105,5,end
