nanoxml,2_6,10,start
nanoxml,2_6,10,fine-grained.preprocess.size,99728
nanoxml,2_6,10,fine-grained.preprocess.time,759
nanoxml,2_6,10,fine-grained.preprocess.number,101 
nanoxml,2_6,10,fine-grained.preprocess.time_p,649.0
nanoxml,2_6,10,fine-grained.mine.size,5852
nanoxml,2_6,10,fine-grained.mine.time,1753
nanoxml,2_6,10,boost,0.05
nanoxml,2_6,10,boost.functions.count,12
nanoxml,2_6,10,boost.includes,-sampler-include-method=-Parser1_vw_v0--void-main-java.lang.String[]-- -sampler-include-method=-Parser1_vw_v1--void-main-java.lang.String[]-- -sampler-include-method=-net.n3.nanoxml.NonValidator--void-parseDTD-java.lang.String,net.n3.nanoxml.IXMLReader,net.n3.nanoxml.IXMLEntityResolver,boolean-- -sampler-include-method=-net.n3.nanoxml.NonValidator--void-processElement-net.n3.nanoxml.IXMLReader,net.n3.nanoxml.IXMLEntityResolver-- -sampler-include-method=-net.n3.nanoxml.NonValidator--void-processEntity-net.n3.nanoxml.IXMLReader,net.n3.nanoxml.IXMLEntityResolver-- -sampler-include-method=-net.n3.nanoxml.StdXMLParser--void-processDocType--- -sampler-include-method=-net.n3.nanoxml.StdXMLReader--java.io.Reader-openStream-java.lang.String,java.lang.String-- -sampler-include-method=-net.n3.nanoxml.XMLEntityResolver--java.io.Reader-openExternalEntity-net.n3.nanoxml.IXMLReader,java.lang.String,java.lang.String-- -sampler-include-method=-net.n3.nanoxml.XMLException--void--init--java.lang.String,int,java.lang.Exception,java.lang.String,boolean-- -sampler-include-method=-net.n3.nanoxml.XMLException--void-printStackTrace--- -sampler-include-method=-net.n3.nanoxml.XMLException--void-printStackTrace-java.io.PrintStream-- -sampler-include-method=-net.n3.nanoxml.XMLUtil--java.lang.String-scanIdentifier-net.n3.nanoxml.IXMLReader,char,net.n3.nanoxml.IXMLEntityResolver--
nanoxml,2_6,10,boost.preprocess.size,59020
nanoxml,2_6,10,boost.preprocess.time,404
nanoxml,2_6,10,boost.preprocess.number,17 
nanoxml,2_6,10,boost.preprocess.time_p,308.0
nanoxml,2_6,10,boost.mine.size,5892
nanoxml,2_6,10,boost.mine.time,4500
nanoxml,2_6,10,theta,0.016215
nanoxml,2_6,10,prune.functions.count,48
