nanoxml,4_1,10,start
nanoxml,4_1,10,fine-grained.preprocess.size,165168
nanoxml,4_1,10,fine-grained.preprocess.time,840
nanoxml,4_1,10,fine-grained.preprocess.number,162 
nanoxml,4_1,10,fine-grained.preprocess.time_p,722.0
nanoxml,4_1,10,fine-grained.mine.size,5792
nanoxml,4_1,10,fine-grained.mine.time,1271
nanoxml,4_1,10,boost,0.05
nanoxml,4_1,10,boost.functions.count,3
nanoxml,4_1,10,boost.includes,-sampler-include-method=-net.n3.nanoxml.ContentReader--int-read-char[],int,int-- -sampler-include-method=-net.n3.nanoxml.ContentReader--void-close--- -sampler-include-method=-net.n3.nanoxml.StdXMLBuilder--void-addPCData-java.io.Reader,java.lang.String,int--
nanoxml,4_1,10,boost.preprocess.size,54036
nanoxml,4_1,10,boost.preprocess.time,339
nanoxml,4_1,10,boost.preprocess.number,15 
nanoxml,4_1,10,boost.preprocess.time_p,250.0
nanoxml,4_1,10,boost.mine.size,5852
nanoxml,4_1,10,boost.mine.time,1730
nanoxml,4_1,10,theta,0.030236
nanoxml,4_1,10,prune.functions.count,59
