nanoxml,2_3,1,start
nanoxml,2_3,1,coarse-grained.profile.time,64044
nanoxml,2_3,1,coarse-grained.profile.size,952
# /home/sunzzq2/Data/IResearch/Automated_Bug_Isolation/Twopass_heavy/Subjects/nanoxml/versions/v2/subv3/coarse-grained/output.sites
nanoxml,2_3,1,coarse-grained.profile.number,531
nanoxml,2_3,1,fine-grained.profile.time,76860
nanoxml,2_3,1,fine-grained.profile.size,1892
# /home/sunzzq2/Data/IResearch/Automated_Bug_Isolation/Twopass_heavy/Subjects/nanoxml/versions/v2/subv3/fine-grained/output.sites
nanoxml,2_3,1,fine-grained.profile.number,5058
nanoxml,2_3,1,fine-grained.preprocess.size,96744
nanoxml,2_3,1,fine-grained.preprocess.time,609
nanoxml,2_3,1,fine-grained.preprocess.number,87 
nanoxml,2_3,1,fine-grained.preprocess.time_p,513.0
nanoxml,2_3,1,fine-grained.mine.size,5836
nanoxml,2_3,1,fine-grained.mine.time,1346
nanoxml,2_3,1,boost,0.05
nanoxml,2_3,1,boost.functions.count,12
nanoxml,2_3,1,boost.includes,-sampler-include-method=-Parser1_vw_v0--void-main-java.lang.String[]-- -sampler-include-method=-net.n3.nanoxml.NonValidator--void-processConditionalSection-net.n3.nanoxml.IXMLReader,net.n3.nanoxml.IXMLEntityResolver-- -sampler-include-method=-net.n3.nanoxml.NonValidator--void-processElement-net.n3.nanoxml.IXMLReader,net.n3.nanoxml.IXMLEntityResolver-- -sampler-include-method=-net.n3.nanoxml.NonValidator--void-processEntity-net.n3.nanoxml.IXMLReader,net.n3.nanoxml.IXMLEntityResolver-- -sampler-include-method=-net.n3.nanoxml.NonValidator--void-processIgnoreSection-net.n3.nanoxml.IXMLReader,net.n3.nanoxml.IXMLEntityResolver-- -sampler-include-method=-net.n3.nanoxml.StdXMLParser--void-processDocType--- -sampler-include-method=-net.n3.nanoxml.StdXMLReader--java.io.Reader-openStream-java.lang.String,java.lang.String-- -sampler-include-method=-net.n3.nanoxml.XMLEntityResolver--void-addInternalEntity-java.lang.String,java.lang.String-- -sampler-include-method=-net.n3.nanoxml.XMLException--void--init--java.lang.String,int,java.lang.Exception,java.lang.String,boolean-- -sampler-include-method=-net.n3.nanoxml.XMLException--void-printStackTrace--- -sampler-include-method=-net.n3.nanoxml.XMLException--void-printStackTrace-java.io.PrintStream-- -sampler-include-method=-net.n3.nanoxml.XMLUtil--java.lang.String-scanSystemID-net.n3.nanoxml.IXMLReader,char,net.n3.nanoxml.IXMLEntityResolver--
nanoxml,2_3,1,boost.preprocess.size,57936
nanoxml,2_3,1,boost.preprocess.time,405
nanoxml,2_3,1,boost.preprocess.number,17 
nanoxml,2_3,1,boost.preprocess.time_p,283.0
nanoxml,2_3,1,boost.mine.size,5848
nanoxml,2_3,1,boost.mine.time,1349
nanoxml,2_3,1,theta,0.156342
nanoxml,2_3,1,prune.functions.count,18
