nanoxml,1_1,1,start
nanoxml,1_1,1,fine-grained.preprocess.size,96788
nanoxml,1_1,1,fine-grained.preprocess.time,558
nanoxml,1_1,1,fine-grained.preprocess.number,74
nanoxml,1_1,1,fine-grained.preprocess.time_p,458.0
nanoxml,1_1,1,fine-grained.mine.size,5808
nanoxml,1_1,1,fine-grained.mine.time,1039
nanoxml,1_1,1,boost,0.05
nanoxml,1_1,1,boost.preprocess.size,57704
nanoxml,1_1,1,boost.preprocess.time,354
nanoxml,1_1,1,boost.preprocess.number,15
nanoxml,1_1,1,boost.preprocess.time_p,273.0
nanoxml,1_1,1,boost.mine.size,5836
nanoxml,1_1,1,boost.mine.time,1024
nanoxml,1_1,1,theta,0.713335
nanoxml,1_1,1,prune.preprocess.size,61556
nanoxml,1_1,1,prune.preprocess.time,432
nanoxml,1_1,1,prune.preprocess.number,49
nanoxml,1_1,1,prune.preprocess.time_p,327.0
nanoxml,1_1,1,prune.mine.size,5836
nanoxml,1_1,1,prune.mine.time,1031
nanoxml,1_1,1,coarse-grained.profile.time,66038
nanoxml,1_1,1,coarse-grained.profile.size,952
nanoxml,1_1,1,coarse-grained.profile.number,494
nanoxml,1_1,1,fine-grained.profile.time,71039
nanoxml,1_1,1,fine-grained.profile.size,1892
nanoxml,1_1,1,fine-grained.profile.number,4234
nanoxml,1_1,1,boost.profile.time,60180
nanoxml,1_1,1,boost.profile.size,952
nanoxml,1_1,1,boost.profile.number,232
nanoxml,1_1,1,prune-minus-boost.profile.time,64134
nanoxml,1_1,1,prune-minus-boost.profile.size,952
nanoxml,1_1,1,prune-minus-boost.profile.number,390
nanoxml,1_1,1,end
