3,79,1,start
3,79,1,raw.profile.time,13291
3,79,1,coarse-grained.profile.time,19234
3,79,1,coarse-grained.profile.number,3948
3,79,1,coarse-grained.profile.size,10548
3,79,1,fine-grained.profile.time,1435877
3,79,1,fine-grained.profile.size,669020
3,79,1,fine-grained.profile.number,114012
3,79,1,fine-grained.preprocess.size,36271040
3,79,1,fine-grained.preprocess.time,144215
3,79,1,fine-grained.preprocess.number,84
3,79,1,fine-grained.preprocess.time_p,141976.0
3,79,1,fine-grained.mine.size,22416
3,79,1,fine-grained.mine.time,89
3,79,1,boost.includes,-sampler-include-method=-org.apache.commons.math.stat.clustering.EuclideanIntegerPoint--double-distanceFrom-java.lang.Object-- -sampler-include-method=-org.apache.commons.math.stat.clustering.KMeansPlusPlusClusterer--void-assignPointsToClusters-java.util.Collection,java.util.Collection-- -sampler-include-method=-org.apache.commons.math.stat.clustering.KMeansPlusPlusClusterer--org.apache.commons.math.stat.clustering.Cluster-getNearestCluster-java.util.Collection,org.apache.commons.math.stat.clustering.Clusterable--
3,79,1,boost.profile.number,0
3,79,1,boost.profile.time,11916
3,79,1,boost.profile.size,3620
3,79,1,boost.preprocess.size,451264
3,79,1,boost.preprocess.time,2999
3,79,1,boost.preprocess.number,9
3,79,1,boost.preprocess.time_p,2347.0
3,79,1,boost.mine.size,20912
3,79,1,boost.mine.time,84
3,79,1,prune.theta,0.010624
3,79,1,prune.includes,-sampler-include-method=-org.apache.commons.math.stat.clustering.EuclideanIntegerPoint--double-distanceFrom-java.lang.Object-- -sampler-include-method=-org.apache.commons.math.stat.clustering.KMeansPlusPlusClusterer--void-assignPointsToClusters-java.util.Collection,java.util.Collection-- -sampler-include-method=-org.apache.commons.math.stat.clustering.KMeansPlusPlusClusterer--org.apache.commons.math.stat.clustering.Cluster-getNearestCluster-java.util.Collection,org.apache.commons.math.stat.clustering.Clusterable-- -sampler-include-method=-org.apache.commons.math.stat.clustering.KMeansPlusPlusClusterer--java.util.List-cluster-java.util.Collection,int,int-- -sampler-include-method=-org.apache.commons.math.stat.clustering.KMeansPlusPlusClusterer--java.util.List-chooseInitialCenters-java.util.Collection,int,java.util.Random-- -sampler-include-method=-org.apache.commons.math.stat.clustering.EuclideanIntegerPoint--double-distanceFrom-org.apache.commons.math.stat.clustering.EuclideanIntegerPoint-- -sampler-include-method=-org.apache.commons.math.util.MathUtils--double-distance-int[],int[]-- -sampler-include-method=-org.apache.commons.math.util.MathUtils--void--clinit----
3,79,1,prune.includes_diff,-sampler-include-method=-org.apache.commons.math.stat.clustering.KMeansPlusPlusClusterer--java.util.List-cluster-java.util.Collection,int,int-- -sampler-include-method=-org.apache.commons.math.stat.clustering.KMeansPlusPlusClusterer--java.util.List-chooseInitialCenters-java.util.Collection,int,java.util.Random-- -sampler-include-method=-org.apache.commons.math.stat.clustering.EuclideanIntegerPoint--double-distanceFrom-org.apache.commons.math.stat.clustering.EuclideanIntegerPoint-- -sampler-include-method=-org.apache.commons.math.util.MathUtils--double-distance-int[],int[]-- -sampler-include-method=-org.apache.commons.math.util.MathUtils--void--clinit----
3,79,1,prune_s.profile.number,134
3,79,1,prune_s.profile.time,9903
3,79,1,prune_s.profile.size,3624
3,79,1,prune.profile.number,142
3,79,1,prune.profile.time,12688
3,79,1,prune.profile.size,3620
3,79,1,prune.preprocess.size,2278944
3,79,1,prune.preprocess.time,4089
3,79,1,prune.preprocess.number,84
3,79,1,prune.preprocess.time_p,3344.0
3,79,1,prune.mine.size,22448
3,79,1,prune.mine.time,84
3,79,1,end
