3,35,10,start
3,35,10,raw.profile.time,1102
3,35,10,coarse-grained.profile.time,1912
3,35,10,coarse-grained.profile.number,5708
3,35,10,coarse-grained.profile.size,244
3,35,10,fine-grained.profile.time,6388
3,35,10,fine-grained.profile.size,14308
3,35,10,fine-grained.profile.number,176043
3,35,10,fine-grained.preprocess.size,2562960
3,35,10,fine-grained.preprocess.time,10186
3,35,10,fine-grained.preprocess.number,4
3,35,10,fine-grained.preprocess.time_p,9271.0
3,35,10,fine-grained.mine.size,19424
3,35,10,fine-grained.mine.time,56
3,35,10,boost.includes,-sampler-include-method=-org.apache.commons.math3.genetics.ListPopulation--void--init--java.util.List,int-- -sampler-include-method=-org.apache.commons.math3.genetics.ListPopulation--void--init--int--
3,35,10,boost.profile.number,-3
3,35,10,boost.profile.time,1254
3,35,10,boost.profile.size,52
3,35,10,boost.preprocess.size,143200
3,35,10,boost.preprocess.time,1055
3,35,10,boost.preprocess.number,4
3,35,10,boost.preprocess.time_p,259.0
3,35,10,boost.mine.size,19440
3,35,10,boost.mine.time,86
3,35,10,prune.theta,0.010246
3,35,10,prune.includes,-sampler-include-method=-org.apache.commons.math3.genetics.ListPopulation--void--init--java.util.List,int-- -sampler-include-method=-org.apache.commons.math3.genetics.ListPopulation--void--init--int--
3,35,10,prune.includes_diff,
3,35,10,end
